aphia_id,ds_key,lyr_key,path_tif,category,rl_score,url,scientificname,authority,status,unacceptreason,taxon_rank_id,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,citation,lsid,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,modified
254991,am,am_254991,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_254991.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254991,Mesoplodon stejnegeri,"True, 1885",accepted,NA,220,Species,254991,Mesoplodon stejnegeri,"True, 1885",137034,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Mesoplodon,"Perrin, W.F. (2022). World Cetacea Database. Mesoplodon stejnegeri True, 1885. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254991 on 2022-11-16",urn:lsid:marinespecies.org:taxname:254991,1,0,0,0,NA,exact,2008-08-20T11:25:36.853Z
254997,am,am_254997,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_254997.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254997,Callorhinus ursinus,"(Linnaeus, 1758)",accepted,NA,220,Species,254997,Callorhinus ursinus,"(Linnaeus, 1758)",254996,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,"WoRMS (2022). Callorhinus ursinus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254997 on 2022-11-16",urn:lsid:marinespecies.org:taxname:254997,1,NA,NA,NA,NA,exact,2010-05-20T10:09:49.870Z
254999,am,am_254999,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_254999.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254999,Eumetopias jubatus,"(Schreber, 1776)",accepted,NA,220,Species,254999,Eumetopias jubatus,"(Schreber, 1776)",254998,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,"WoRMS (2022). Eumetopias jubatus (Schreber, 1776). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254999 on 2022-11-16",urn:lsid:marinespecies.org:taxname:254999,1,NA,NA,NA,NA,exact,2010-05-20T10:09:49.870Z
271327,am,am_271327,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271327.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271327,Rhizoprionodon longurio,"(Jordan & Gilbert, 1882)",accepted,NA,220,Species,271327,Rhizoprionodon longurio,"(Jordan & Gilbert, 1882)",105723,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Rhizoprionodon longurio (Jordan & Gilbert, 1882). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271327 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271327,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
271328,am,am_271328,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271328.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271328,Rhizoprionodon porosus,"(Poey, 1861)",accepted,NA,220,Species,271328,Rhizoprionodon porosus,"(Poey, 1861)",105723,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Rhizoprionodon porosus (Poey, 1861). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271328 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271328,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
271379,am,am_271379,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271379.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271379,Sphyrna media,"Springer, 1940",accepted,NA,220,Species,271379,Sphyrna media,"Springer, 1940",105730,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Sphyrna media Springer, 1940. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271379 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271379,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
271392,am,am_271392,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271392.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271392,Mustelus norrisi,"Springer, 1939",accepted,NA,220,Species,271392,Mustelus norrisi,"Springer, 1939",105732,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Mustelus norrisi Springer, 1939. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271392 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271392,1,0,0,0,NA,exact,2017-08-18T10:28:24.920Z
271479,am,am_271479,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271479.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271479,Gymnura marmorata,"(Cooper, 1864)",accepted,NA,220,Species,271479,Gymnura marmorata,"(Cooper, 1864)",105754,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Gymnura,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Gymnura marmorata (Cooper, 1864). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271479 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271479,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
271487,am,am_271487,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271487.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271487,Myliobatis goodei,"Garman, 1885",accepted,NA,220,Species,271487,Myliobatis goodei,"Garman, 1885",105757,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Myliobatis goodei Garman, 1885. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271487 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271487,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
271654,am,am_271654,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271654.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271654,Somniosus pacificus,"Bigelow & Schroeder, 1944",accepted,NA,220,Species,271654,Somniosus pacificus,"Bigelow & Schroeder, 1944",105779,Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Somniosus pacificus Bigelow & Schroeder, 1944. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271654 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271654,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
271695,am,am_271695,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271695.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271695,Acipenser medirostris,"Ayres, 1854",accepted,NA,220,Species,271695,Acipenser medirostris,"Ayres, 1854",125618,Animalia,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Acipenser medirostris Ayres, 1854. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271695 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271695,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
273823,am,am_273823,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_273823.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273823,Thunnus orientalis,"(Temminck & Schlegel, 1844)",accepted,NA,220,Species,273823,Thunnus orientalis,"(Temminck & Schlegel, 1844)",126065,Animalia,Chordata,Actinopteri,Scombriformes,Scombridae,Thunnus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Thunnus orientalis (Temminck & Schlegel, 1844). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=273823 on 2022-11-16",urn:lsid:marinespecies.org:taxname:273823,1,1,0,0,NA,exact,2008-01-15T17:27:08.177Z
273878,am,am_273878,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_273878.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273878,Mycteroperca interstitialis,"(Poey, 1860)",accepted,NA,220,Species,273878,Mycteroperca interstitialis,"(Poey, 1860)",126069,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Mycteroperca,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Mycteroperca interstitialis (Poey, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=273878 on 2022-11-16",urn:lsid:marinespecies.org:taxname:273878,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
273885,am,am_273885,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_273885.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273885,Mycteroperca venenosa,"(Linnaeus, 1758)",accepted,NA,220,Species,273885,Mycteroperca venenosa,"(Linnaeus, 1758)",126069,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Mycteroperca,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Mycteroperca venenosa (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=273885 on 2022-11-16",urn:lsid:marinespecies.org:taxname:273885,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
274833,am,am_274833,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_274833.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274833,Sebastes paucispinis,"Ayres, 1854",accepted,NA,220,Species,274833,Sebastes paucispinis,"Ayres, 1854",126175,Animalia,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Sebastes paucispinis Ayres, 1854. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=274833 on 2022-11-16",urn:lsid:marinespecies.org:taxname:274833,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
276426,am,am_276426,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276426.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276426,Coryphopterus eidolon,"Böhlke & Robins, 1960",accepted,NA,220,Species,276426,Coryphopterus eidolon,"Böhlke & Robins, 1960",159735,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphopterus eidolon Böhlke & Robins, 1960. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276426 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276426,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
276429,am,am_276429,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276429.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276429,Coryphopterus hyalinus,"Böhlke & Robins, 1962",accepted,NA,220,Species,276429,Coryphopterus hyalinus,"Böhlke & Robins, 1962",159735,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphopterus hyalinus Böhlke & Robins, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276429 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276429,1,1,0,0,NA,exact,2008-01-15T17:27:08.177Z
276434,am,am_276434,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276434.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276434,Coryphopterus thrix,"Böhlke & Robins, 1960",accepted,NA,220,Species,276434,Coryphopterus thrix,"Böhlke & Robins, 1960",159735,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphopterus thrix Böhlke & Robins, 1960. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276434 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276434,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
276482,am,am_276482,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276482.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276482,Ctenogobius claytonii,"(Meek, 1902)",accepted,NA,220,Species,276482,Ctenogobius claytonii,"(Meek, 1902)",159747,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Ctenogobius,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Ctenogobius claytonii (Meek, 1902). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276482 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276482,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
271667,am,am_271667,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_271667.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271667,Squatina californica,"Ayres, 1859",accepted,NA,220,Species,271667,Squatina californica,"Ayres, 1859",105783,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Squatina californica Ayres, 1859. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271667 on 2022-11-16",urn:lsid:marinespecies.org:taxname:271667,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
277629,am,am_277629,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_277629.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277629,Bathygobius lineatus,"(Jenyns, 1841)",accepted,NA,220,Species,277629,Bathygobius lineatus,"(Jenyns, 1841)",204736,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Bathygobius,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Bathygobius lineatus (Jenyns, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277629 on 2022-11-16",urn:lsid:marinespecies.org:taxname:277629,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
278243,am,am_278243,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_278243.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278243,Aetobatus ocellatus,"(Kuhl, 1823)",accepted,NA,220,Species,278243,Aetobatus ocellatus,"(Kuhl, 1823)",205558,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Aetobatus ocellatus (Kuhl, 1823). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278243 on 2022-11-16",urn:lsid:marinespecies.org:taxname:278243,1,1,0,0,NA,exact,2021-08-06T07:01:50.827Z
278468,am,am_278468,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_278468.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278468,Callorhinchus callorynchus,"(Linnaeus, 1758)",accepted,NA,220,Species,278468,Callorhinchus callorynchus,"(Linnaeus, 1758)",205766,Animalia,Chordata,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Callorhinchus callorynchus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278468 on 2022-11-16",urn:lsid:marinespecies.org:taxname:278468,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
279852,am,am_279852,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_279852.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279852,Azurina hirundo,"Jordan & McGregor, 1898",accepted,NA,220,Species,279852,Azurina hirundo,"Jordan & McGregor, 1898",268472,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Azurina,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Azurina hirundo Jordan & McGregor, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=279852 on 2022-11-16",urn:lsid:marinespecies.org:taxname:279852,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
280216,am,am_280216,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_280216.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280216,Clidoderma asperrimum,"(Temminck & Schlegel, 1846)",accepted,NA,220,Species,280216,Clidoderma asperrimum,"(Temminck & Schlegel, 1846)",268794,Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Clidoderma,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Clidoderma asperrimum (Temminck & Schlegel, 1846). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280216 on 2022-11-16",urn:lsid:marinespecies.org:taxname:280216,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
280619,am,am_280619,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_280619.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280619,Elacatinus prochilos,"(Böhlke & Robins, 1968)",accepted,NA,220,Species,280619,Elacatinus prochilos,"(Böhlke & Robins, 1968)",269045,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Elacatinus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Elacatinus prochilos (Böhlke & Robins, 1968). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280619 on 2022-11-16",urn:lsid:marinespecies.org:taxname:280619,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
282533,am,am_282533,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_282533.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282533,Quassiremus evionthas,"(Jordan & Bollman, 1890)",accepted,NA,220,Species,282533,Quassiremus evionthas,"(Jordan & Bollman, 1890)",270681,Animalia,Chordata,Actinopteri,Anguilliformes,Ophichthidae,Quassiremus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Quassiremus evionthas (Jordan & Bollman, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282533 on 2022-11-16",urn:lsid:marinespecies.org:taxname:282533,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
282753,am,am_282753,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_282753.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282753,Semicossyphus pulcher,"(Ayres, 1854)",accepted,NA,220,Species,282753,Semicossyphus pulcher,"(Ayres, 1854)",270868,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Semicossyphus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Semicossyphus pulcher (Ayres, 1854). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282753 on 2022-11-16",urn:lsid:marinespecies.org:taxname:282753,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
282884,am,am_282884,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_282884.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282884,Stereolepis gigas,"Ayres, 1859",accepted,NA,220,Species,282884,Stereolepis gigas,"Ayres, 1859",270976,Animalia,Chordata,Actinopteri,Acropomatiformes,Polyprionidae,Stereolepis,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Stereolepis gigas Ayres, 1859. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282884 on 2022-11-16",urn:lsid:marinespecies.org:taxname:282884,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
287698,am,am_287698,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_287698.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=287698,Montipora capricornis,"Veron, 1985",accepted,NA,220,Species,287698,Montipora capricornis,"Veron, 1985",203834,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Montipora capricornis Veron, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=287698 on 2022-11-16",urn:lsid:marinespecies.org:taxname:287698,1,0,0,0,NA,exact,2014-03-15T10:57:36.240Z
288227,am,am_288227,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_288227.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=288227,Acropora palmata,"(Lamarck, 1816)",accepted,NA,220,Species,288227,Acropora palmata,"(Lamarck, 1816)",205469,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Acropora palmata (Lamarck, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=288227 on 2022-11-16",urn:lsid:marinespecies.org:taxname:288227,1,NA,0,0,NA,exact,2022-05-29T06:08:19.927Z
288892,am,am_288892,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_288892.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=288892,Porites branneri,"Rathbun, 1888",accepted,NA,220,Species,288892,Porites branneri,"Rathbun, 1888",206485,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Porites branneri Rathbun, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=288892 on 2022-11-16",urn:lsid:marinespecies.org:taxname:288892,1,NA,0,0,NA,exact,2022-06-06T06:39:23.667Z
343899,oh,oh_343899,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_oh/oh_343899.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343899,Hyperoodon ampullatus,"(Forster, 1770)",accepted,NA,220,Species,343899,Hyperoodon ampullatus,"(Forster, 1770)",137033,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Hyperoodon,"Perrin, W.F. (2022). World Cetacea Database. Hyperoodon ampullatus (Forster, 1770). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=343899 on 2022-11-16",urn:lsid:marinespecies.org:taxname:343899,1,NA,NA,NA,NA,exact,2009-04-01T16:57:11.507Z
344009,am,am_344009,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_344009.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344009,Sotalia guianensis,"(Van Beneden, 1864)",accepted,NA,220,Species,344009,Sotalia guianensis,"(Van Beneden, 1864)",231393,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Sotalia,"Perrin, W.F. (2022). World Cetacea Database. Sotalia guianensis (Van Beneden, 1864). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=344009 on 2022-11-16",urn:lsid:marinespecies.org:taxname:344009,1,NA,NA,NA,NA,exact,2009-12-31T18:14:43.750Z
395234,am,am_395234,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_395234.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=395234,Helicoradomenia juani,"Scheltema & Kuzirian, 1991",accepted,NA,220,Species,395234,Helicoradomenia juani,"Scheltema & Kuzirian, 1991",395145,Animalia,Mollusca,Solenogastres,NA,Simrothiellidae,Helicoradomenia,"MolluscaBase eds. (2022). MolluscaBase. Helicoradomenia juani Scheltema & Kuzirian, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=395234 on 2022-11-16",urn:lsid:marinespecies.org:taxname:395234,1,0,0,0,0,exact,2021-07-20T07:20:33.947Z
399668,am,am_399668,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_399668.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=399668,Diplobatis picta,"Palmer, 1950",accepted,NA,220,Species,399668,Diplobatis picta,"Palmer, 1950",268991,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatis,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Diplobatis picta Palmer, 1950. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=399668 on 2022-11-16",urn:lsid:marinespecies.org:taxname:399668,1,0,0,NA,NA,exact,2022-03-02T13:57:09.730Z
399783,am,am_399783,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_399783.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=399783,Myliobatis freminvillei,"Lesueur, 1824",accepted,NA,220,Species,399783,Myliobatis freminvillei,"Lesueur, 1824",105757,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Myliobatis freminvillei Lesueur, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=399783 on 2022-11-16",urn:lsid:marinespecies.org:taxname:399783,1,1,0,NA,NA,exact,2013-01-08T11:20:45.073Z
405012,am,am_405012,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_405012.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=405012,Haliotis cracherodii,"Leach, 1814",accepted,NA,220,Species,405012,Haliotis cracherodii,"Leach, 1814",138050,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"MolluscaBase eds. (2022). MolluscaBase. Haliotis cracherodii Leach, 1814. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=405012 on 2022-11-16",urn:lsid:marinespecies.org:taxname:405012,1,NA,NA,NA,NA,exact,2010-10-03T15:39:41.620Z
405014,am,am_405014,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_405014.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=405014,Haliotis kamtschatkana,"Jonas, 1845",accepted,NA,220,Species,405014,Haliotis kamtschatkana,"Jonas, 1845",138050,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"MolluscaBase eds. (2022). MolluscaBase. Haliotis kamtschatkana Jonas, 1845. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=405014 on 2022-11-16",urn:lsid:marinespecies.org:taxname:405014,1,0,0,0,NA,exact,2020-03-26T04:52:02.953Z
